date,close,index
2024-01-22,36.28588104248047,EEM (Emerging Markets)
2024-01-23,36.60057830810547,EEM (Emerging Markets)
2024-01-24,37.01064682006836,EEM (Emerging Markets)
2024-01-25,37.058326721191406,EEM (Emerging Markets)
2024-01-26,37.08693313598633,EEM (Emerging Markets)
2024-01-29,37.10600662231445,EEM (Emerging Markets)
2024-01-30,36.81037521362305,EEM (Emerging Markets)
2024-01-31,36.610111236572266,EEM (Emerging Markets)
2024-02-01,36.96296310424805,EEM (Emerging Markets)
2024-02-02,36.85805892944336,EEM (Emerging Markets)
2024-02-05,36.905738830566406,EEM (Emerging Markets)
2024-02-06,37.74494552612305,EEM (Emerging Markets)
2024-02-07,37.792625427246094,EEM (Emerging Markets)
2024-02-08,37.58282470703125,EEM (Emerging Markets)
2024-02-09,37.74494552612305,EEM (Emerging Markets)
2024-02-12,38.04056930541992,EEM (Emerging Markets)
2024-02-13,37.32534408569336,EEM (Emerging Markets)
2024-02-14,37.859378814697266,EEM (Emerging Markets)
2024-02-15,38.04056930541992,EEM (Emerging Markets)
2024-02-16,38.221763610839844,EEM (Emerging Markets)
2024-02-20,38.27898406982422,EEM (Emerging Markets)
2024-02-21,38.345733642578125,EEM (Emerging Markets)
2024-02-22,38.73672103881836,EEM (Emerging Markets)
2024-02-23,38.717655181884766,EEM (Emerging Markets)
2024-02-26,38.54599380493164,EEM (Emerging Markets)
2024-02-27,38.622291564941406,EEM (Emerging Markets)
2024-02-28,38.11686325073242,EEM (Emerging Markets)
2024-02-29,38.13593673706055,EEM (Emerging Markets)
2024-03-01,38.60321044921875,EEM (Emerging Markets)
2024-03-04,38.517391204833984,EEM (Emerging Markets)
2024-03-05,38.174076080322266,EEM (Emerging Markets)
2024-03-06,38.72719192504883,EEM (Emerging Markets)
2024-03-07,38.96560287475586,EEM (Emerging Markets)
2024-03-08,38.927452087402344,EEM (Emerging Markets)
2024-03-11,39.013282775878906,EEM (Emerging Markets)
2024-03-12,39.44241714477539,EEM (Emerging Markets)
2024-03-13,39.318443298339844,EEM (Emerging Markets)
2024-03-14,39.11817932128906,EEM (Emerging Markets)
2024-03-15,38.8797721862793,EEM (Emerging Markets)
2024-03-18,38.9465217590332,EEM (Emerging Markets)
2024-03-19,38.75579833984375,EEM (Emerging Markets)
2024-03-20,39.19446563720703,EEM (Emerging Markets)
2024-03-21,39.242149353027344,EEM (Emerging Markets)
2024-03-22,38.96560287475586,EEM (Emerging Markets)
2024-03-25,38.99420166015625,EEM (Emerging Markets)
2024-03-26,38.96560287475586,EEM (Emerging Markets)
2024-03-27,39.032352447509766,EEM (Emerging Markets)
2024-03-28,39.17539978027344,EEM (Emerging Markets)
2024-04-01,39.242149353027344,EEM (Emerging Markets)
2024-04-02,39.36612319946289,EEM (Emerging Markets)
2024-04-03,39.394737243652344,EEM (Emerging Markets)
2024-04-04,39.25168991088867,EEM (Emerging Markets)
2024-04-05,39.33751678466797,EEM (Emerging Markets)
2024-04-08,39.595001220703125,EEM (Emerging Markets)
2024-04-09,39.86201477050781,EEM (Emerging Markets)
2024-04-10,39.318443298339844,EEM (Emerging Markets)
2024-04-11,39.556854248046875,EEM (Emerging Markets)
2024-04-12,38.65089416503906,EEM (Emerging Markets)
2024-04-15,38.402950286865234,EEM (Emerging Markets)
2024-04-16,37.89752960205078,EEM (Emerging Markets)
2024-04-17,37.86891555786133,EEM (Emerging Markets)
2024-04-18,38.0214958190918,EEM (Emerging Markets)
2024-04-19,37.86891555786133,EEM (Emerging Markets)
2024-04-22,38.27898406982422,EEM (Emerging Markets)
2024-04-23,38.59368133544922,EEM (Emerging Markets)
2024-04-24,38.72719192504883,EEM (Emerging Markets)
2024-04-25,38.813018798828125,EEM (Emerging Markets)
2024-04-26,39.261226654052734,EEM (Emerging Markets)
2024-04-29,39.64268112182617,EEM (Emerging Markets)
2024-04-30,39.08957290649414,EEM (Emerging Markets)
2024-05-01,39.127716064453125,EEM (Emerging Markets)
2024-05-02,40.13856887817383,EEM (Emerging Markets)
2024-05-03,40.500953674316406,EEM (Emerging Markets)
2024-05-06,40.53909683227539,EEM (Emerging Markets)
2024-05-07,40.31022262573242,EEM (Emerging Markets)
2024-05-08,40.31976318359375,EEM (Emerging Markets)
2024-05-09,40.44373321533203,EEM (Emerging Markets)
2024-05-10,40.529563903808594,EEM (Emerging Markets)
2024-05-13,40.83472442626953,EEM (Emerging Markets)
2024-05-14,41.0540657043457,EEM (Emerging Markets)
2024-05-15,41.49273681640625,EEM (Emerging Markets)
2024-05-16,41.57855987548828,EEM (Emerging Markets)
2024-05-17,41.7597541809082,EEM (Emerging Markets)
2024-05-20,41.607173919677734,EEM (Emerging Markets)
2024-05-21,41.349693298339844,EEM (Emerging Markets)
2024-05-22,41.216182708740234,EEM (Emerging Markets)
2024-05-23,40.9110221862793,EEM (Emerging Markets)
2024-05-24,41.02545166015625,EEM (Emerging Markets)
2024-05-28,40.96823501586914,EEM (Emerging Markets)
2024-05-29,40.35791015625,EEM (Emerging Markets)
2024-05-30,40.24346923828125,EEM (Emerging Markets)
2024-05-31,39.85248565673828,EEM (Emerging Markets)
2024-06-03,40.2720832824707,EEM (Emerging Markets)
2024-06-04,39.709434509277344,EEM (Emerging Markets)
2024-06-05,40.34837341308594,EEM (Emerging Markets)
2024-06-06,40.54863739013672,EEM (Emerging Markets)
2024-06-07,40.09088897705078,EEM (Emerging Markets)
2024-06-10,40.32929992675781,EEM (Emerging Markets)
2024-06-11,40.19486999511719,EEM (Emerging Markets)
2024-06-12,40.5981559753418,EEM (Emerging Markets)
2024-06-13,40.502140045166016,EEM (Emerging Markets)
2024-06-14,40.550148010253906,EEM (Emerging Markets)
2024-06-17,40.809410095214844,EEM (Emerging Markets)
2024-06-18,41.183895111083984,EEM (Emerging Markets)
2024-06-20,41.11668014526367,EEM (Emerging Markets)
2024-06-21,40.97264099121094,EEM (Emerging Markets)
2024-06-24,40.97264099121094,EEM (Emerging Markets)
2024-06-25,40.876625061035156,EEM (Emerging Markets)
2024-06-26,40.79020309448242,EEM (Emerging Markets)
2024-06-27,40.81901168823242,EEM (Emerging Markets)
2024-06-28,40.89582824707031,EEM (Emerging Markets)
2024-07-01,40.99184799194336,EEM (Emerging Markets)
2024-07-02,41.11668014526367,EEM (Emerging Markets)
2024-07-03,41.72161865234375,EEM (Emerging Markets)
2024-07-05,41.89445877075195,EEM (Emerging Markets)
2024-07-08,41.90406036376953,EEM (Emerging Markets)
2024-07-09,42.076900482177734,EEM (Emerging Markets)
2024-07-10,42.31695556640625,EEM (Emerging Markets)
2024-07-11,42.56661605834961,EEM (Emerging Markets)
2024-07-12,42.73944854736328,EEM (Emerging Markets)
2024-07-15,42.288150787353516,EEM (Emerging Markets)
2024-07-16,42.52820587158203,EEM (Emerging Markets)
2024-07-17,41.83684539794922,EEM (Emerging Markets)
2024-07-18,41.443153381347656,EEM (Emerging Markets)
2024-07-19,41.03986358642578,EEM (Emerging Markets)
2024-07-22,41.38554000854492,EEM (Emerging Markets)
2024-07-23,41.020660400390625,EEM (Emerging Markets)
2024-07-24,40.42531967163086,EEM (Emerging Markets)
2024-07-25,40.262081146240234,EEM (Emerging Markets)
2024-07-26,40.67497634887695,EEM (Emerging Markets)
2024-07-29,40.54054641723633,EEM (Emerging Markets)
2024-07-30,40.35810470581055,EEM (Emerging Markets)
2024-07-31,41.24150848388672,EEM (Emerging Markets)
2024-08-01,40.521339416503906,EEM (Emerging Markets)
2024-08-02,39.94520950317383,EEM (Emerging Markets)
2024-08-05,38.8121452331543,EEM (Emerging Markets)
2024-08-06,39.03300094604492,EEM (Emerging Markets)
2024-08-07,39.27305603027344,EEM (Emerging Markets)
2024-08-08,40.16606140136719,EEM (Emerging Markets)
2024-08-09,40.38691711425781,EEM (Emerging Markets)
2024-08-12,40.521339416503906,EEM (Emerging Markets)
2024-08-13,40.97264099121094,EEM (Emerging Markets)
2024-08-14,40.75179672241211,EEM (Emerging Markets)
2024-08-15,41.203102111816406,EEM (Emerging Markets)
2024-08-16,41.68321228027344,EEM (Emerging Markets)
2024-08-19,42.08650588989258,EEM (Emerging Markets)
2024-08-20,41.760032653808594,EEM (Emerging Markets)
2024-08-21,41.92326354980469,EEM (Emerging Markets)
2024-08-22,41.40474319458008,EEM (Emerging Markets)
2024-08-23,42.096107482910156,EEM (Emerging Markets)
2024-08-26,41.74082565307617,EEM (Emerging Markets)
2024-08-27,41.79843521118164,EEM (Emerging Markets)
2024-08-28,41.5391731262207,EEM (Emerging Markets)
2024-08-29,41.558380126953125,EEM (Emerging Markets)
2024-08-30,41.64480209350586,EEM (Emerging Markets)
2024-09-03,40.81901168823242,EEM (Emerging Markets)
2024-09-04,40.809410095214844,EEM (Emerging Markets)
2024-09-05,40.86702346801758,EEM (Emerging Markets)
2024-09-06,40.118045806884766,EEM (Emerging Markets)
2024-09-09,40.45412826538086,EEM (Emerging Markets)
2024-09-10,40.30049133300781,EEM (Emerging Markets)
2024-09-11,40.5981559753418,EEM (Emerging Markets)
2024-09-12,40.934242248535156,EEM (Emerging Markets)
2024-09-13,41.126285552978516,EEM (Emerging Markets)
2024-09-16,41.26071548461914,EEM (Emerging Markets)
2024-09-17,41.3087272644043,EEM (Emerging Markets)
2024-09-18,41.16468811035156,EEM (Emerging Markets)
2024-09-19,42.038490295410156,EEM (Emerging Markets)
2024-09-20,41.95207214355469,EEM (Emerging Markets)
2024-09-23,42.27854537963867,EEM (Emerging Markets)
2024-09-24,43.71887969970703,EEM (Emerging Markets)
2024-09-25,43.257972717285156,EEM (Emerging Markets)
2024-09-26,44.84233856201172,EEM (Emerging Markets)
2024-09-27,44.75592041015625,EEM (Emerging Markets)
2024-09-30,44.03575134277344,EEM (Emerging Markets)
2024-10-01,44.35262680053711,EEM (Emerging Markets)
2024-10-02,45.22642517089844,EEM (Emerging Markets)
2024-10-03,44.68870544433594,EEM (Emerging Markets)
2024-10-04,45.101600646972656,EEM (Emerging Markets)
2024-10-07,45.4760856628418,EEM (Emerging Markets)
2024-10-08,44.35262680053711,EEM (Emerging Markets)
2024-10-09,44.11256790161133,EEM (Emerging Markets)
2024-10-10,44.1989860534668,EEM (Emerging Markets)
2024-10-11,44.51586151123047,EEM (Emerging Markets)
2024-10-14,44.33341979980469,EEM (Emerging Markets)
2024-10-15,43.39240264892578,EEM (Emerging Markets)
2024-10-16,43.728485107421875,EEM (Emerging Markets)
2024-10-17,43.6612663269043,EEM (Emerging Markets)
2024-10-18,44.09336471557617,EEM (Emerging Markets)
2024-10-21,43.786094665527344,EEM (Emerging Markets)
2024-10-22,43.69007110595703,EEM (Emerging Markets)
2024-10-23,43.43081283569336,EEM (Emerging Markets)
2024-10-24,43.36359786987305,EEM (Emerging Markets)
2024-10-25,43.32518768310547,EEM (Emerging Markets)
2024-10-28,43.517234802246094,EEM (Emerging Markets)
2024-10-29,43.3828010559082,EEM (Emerging Markets)
2024-10-30,42.96030807495117,EEM (Emerging Markets)
2024-10-31,42.68183898925781,EEM (Emerging Markets)
2024-11-01,42.72024917602539,EEM (Emerging Markets)
2024-11-04,42.96030807495117,EEM (Emerging Markets)
2024-11-05,43.54603958129883,EEM (Emerging Markets)
2024-11-06,43.00831604003906,EEM (Emerging Markets)
2024-11-07,43.95893478393555,EEM (Emerging Markets)
2024-11-08,42.87388610839844,EEM (Emerging Markets)
2024-11-11,42.54740905761719,EEM (Emerging Markets)
2024-11-12,41.74082565307617,EEM (Emerging Markets)
2024-11-13,41.47195816040039,EEM (Emerging Markets)
2024-11-14,41.24150848388672,EEM (Emerging Markets)
2024-11-15,41.24150848388672,EEM (Emerging Markets)
2024-11-18,41.71201705932617,EEM (Emerging Markets)
2024-11-19,41.68321228027344,EEM (Emerging Markets)
2024-11-20,41.63520050048828,EEM (Emerging Markets)
2024-11-21,41.54877853393555,EEM (Emerging Markets)
2024-11-22,41.558380126953125,EEM (Emerging Markets)
2024-11-25,41.58719253540039,EEM (Emerging Markets)
2024-11-26,41.414344787597656,EEM (Emerging Markets)
2024-11-27,41.47195816040039,EEM (Emerging Markets)
2024-11-29,41.5391731262207,EEM (Emerging Markets)
2024-12-02,41.702415466308594,EEM (Emerging Markets)
2024-12-03,41.78883361816406,EEM (Emerging Markets)
2024-12-04,41.89445877075195,EEM (Emerging Markets)
2024-12-05,42.17292022705078,EEM (Emerging Markets)
2024-12-06,42.10570526123047,EEM (Emerging Markets)
2024-12-09,42.96990966796875,EEM (Emerging Markets)
2024-12-10,42.27854537963867,EEM (Emerging Markets)
2024-12-11,42.451385498046875,EEM (Emerging Markets)
2024-12-12,42.24013900756836,EEM (Emerging Markets)
2024-12-13,42.27854537963867,EEM (Emerging Markets)
2024-12-16,42.048095703125,EEM (Emerging Markets)
2024-12-17,41.9475212097168,EEM (Emerging Markets)
2024-12-18,40.97108840942383,EEM (Emerging Markets)
2024-12-19,41.1077880859375,EEM (Emerging Markets)
2024-12-20,41.27378463745117,EEM (Emerging Markets)
2024-12-23,41.50812911987305,EEM (Emerging Markets)
2024-12-24,41.63506317138672,EEM (Emerging Markets)
2024-12-26,41.48860168457031,EEM (Emerging Markets)
2024-12-27,41.303077697753906,EEM (Emerging Markets)
2024-12-30,40.97108840942383,EEM (Emerging Markets)
2024-12-31,40.834388732910156,EEM (Emerging Markets)
2010-01-04,3017.800048828125,Euro Stoxx 50
2010-01-05,3012.360107421875,Euro Stoxx 50
2010-01-06,3009.659912109375,Euro Stoxx 50
2010-01-07,3007.340087890625,Euro Stoxx 50
2010-01-08,3017.85009765625,Euro Stoxx 50
2010-01-11,3010.239990234375,Euro Stoxx 50
2010-01-12,2976.889892578125,Euro Stoxx 50
2010-01-13,2978.409912109375,Euro Stoxx 50
2010-01-14,2989.7099609375,Euro Stoxx 50
2010-01-15,2940.25,Euro Stoxx 50
2010-01-18,2957.8701171875,Euro Stoxx 50
2010-01-19,2984.820068359375,Euro Stoxx 50
2010-01-20,2914.60009765625,Euro Stoxx 50
2010-01-21,2863.25,Euro Stoxx 50
2010-01-22,2836.800048828125,Euro Stoxx 50
2010-01-25,2807.300048828125,Euro Stoxx 50
2010-01-26,2827.739990234375,Euro Stoxx 50
2010-01-27,2787.39990234375,Euro Stoxx 50
2010-01-28,2737.330078125,Euro Stoxx 50
2010-01-29,2776.830078125,Euro Stoxx 50
2010-02-01,2793.2900390625,Euro Stoxx 50
2010-02-02,2830.010009765625,Euro Stoxx 50
2010-02-03,2804.610107421875,Euro Stoxx 50
2010-02-04,2707.449951171875,Euro Stoxx 50
2010-02-05,2631.639892578125,Euro Stoxx 50
2010-02-08,2664.2900390625,Euro Stoxx 50
2010-02-09,2668.429931640625,Euro Stoxx 50
2010-02-10,2700.169921875,Euro Stoxx 50
2010-02-11,2680.25,Euro Stoxx 50
2010-02-12,2674.4599609375,Euro Stoxx 50
2010-02-15,2683.830078125,Euro Stoxx 50
2010-02-16,2720.77001953125,Euro Stoxx 50
2010-02-17,2762.25,Euro Stoxx 50
2010-02-18,2778.300048828125,Euro Stoxx 50
2010-02-19,2793.3701171875,Euro Stoxx 50
2010-02-22,2778.1201171875,Euro Stoxx 50
2010-02-23,2730.570068359375,Euro Stoxx 50
2010-02-24,2734.949951171875,Euro Stoxx 50
2010-02-25,2684.419921875,Euro Stoxx 50
2010-02-26,2728.469970703125,Euro Stoxx 50
2010-03-01,2772.699951171875,Euro Stoxx 50
2010-03-02,2796.330078125,Euro Stoxx 50
2010-03-03,2822.590087890625,Euro Stoxx 50
2010-03-04,2816.10009765625,Euro Stoxx 50
2010-03-05,2877.43994140625,Euro Stoxx 50
2010-03-08,2879.2900390625,Euro Stoxx 50
2010-03-09,2880.7099609375,Euro Stoxx 50
2010-03-10,2909.39990234375,Euro Stoxx 50
2010-03-11,2895.739990234375,Euro Stoxx 50
2010-03-12,2898.360107421875,Euro Stoxx 50
2010-03-15,2870.550048828125,Euro Stoxx 50
2010-03-16,2905.929931640625,Euro Stoxx 50
2010-03-17,2931.31005859375,Euro Stoxx 50
2010-03-18,2913.739990234375,Euro Stoxx 50
2010-03-19,2897.949951171875,Euro Stoxx 50
2010-03-22,2890.75,Euro Stoxx 50
2010-03-23,2910.52001953125,Euro Stoxx 50
2010-03-24,2903.93994140625,Euro Stoxx 50
2010-03-25,2948.090087890625,Euro Stoxx 50
2010-03-26,2940.93994140625,Euro Stoxx 50
2010-03-29,2947.489990234375,Euro Stoxx 50
2010-03-30,2939.679931640625,Euro Stoxx 50
2010-03-31,2931.159912109375,Euro Stoxx 50
2010-04-01,2978.5,Euro Stoxx 50
2010-04-06,2989.489990234375,Euro Stoxx 50
2010-04-07,2974.6201171875,Euro Stoxx 50
2010-04-08,2942.31005859375,Euro Stoxx 50
2010-04-09,2993.5400390625,Euro Stoxx 50
2010-04-12,3002.22998046875,Euro Stoxx 50
2010-04-13,2988.239990234375,Euro Stoxx 50
2010-04-14,3008.030029296875,Euro Stoxx 50
2010-04-15,3012.64990234375,Euro Stoxx 50
2010-04-16,2949.64990234375,Euro Stoxx 50
2010-04-19,2940.18994140625,Euro Stoxx 50
2010-04-20,2983.909912109375,Euro Stoxx 50
2010-04-21,2947.639892578125,Euro Stoxx 50
2010-04-22,2897.590087890625,Euro Stoxx 50
2010-04-23,2918.110107421875,Euro Stoxx 50
2010-04-26,2947.0400390625,Euro Stoxx 50
2010-04-27,2838.780029296875,Euro Stoxx 50
2010-04-28,2788.5400390625,Euro Stoxx 50
2010-04-29,2828.1201171875,Euro Stoxx 50
2010-04-30,2816.860107421875,Euro Stoxx 50
2010-05-03,2816.5,Euro Stoxx 50
2010-05-04,2708.1201171875,Euro Stoxx 50
2010-05-05,2679.300048828125,Euro Stoxx 50
2010-05-06,2611.409912109375,Euro Stoxx 50
2010-05-07,2500.179931640625,Euro Stoxx 50
2010-05-10,2758.889892578125,Euro Stoxx 50
2010-05-11,2730.47998046875,Euro Stoxx 50
2010-05-12,2764.31005859375,Euro Stoxx 50
2010-05-14,2633.919921875,Euro Stoxx 50
2010-05-17,2635.340087890625,Euro Stoxx 50
2010-05-18,2698.2099609375,Euro Stoxx 50
2010-05-19,2619.47998046875,Euro Stoxx 50
2010-05-20,2569.580078125,Euro Stoxx 50
2010-05-21,2574.179931640625,Euro Stoxx 50
2010-05-25,2488.5,Euro Stoxx 50
2010-05-26,2530.340087890625,Euro Stoxx 50
2010-05-27,2619.360107421875,Euro Stoxx 50
2010-05-28,2614.06005859375,Euro Stoxx 50
2010-05-31,2610.260009765625,Euro Stoxx 50
2010-06-01,2606.580078125,Euro Stoxx 50
2010-06-02,2601.97998046875,Euro Stoxx 50
2010-06-03,2634.159912109375,Euro Stoxx 50
2010-06-04,2553.590087890625,Euro Stoxx 50
2010-06-07,2529.969970703125,Euro Stoxx 50
2010-06-08,2510.840087890625,Euro Stoxx 50
2010-06-09,2556.679931640625,Euro Stoxx 50
2010-06-10,2608.739990234375,Euro Stoxx 50
2010-06-11,2638.31005859375,Euro Stoxx 50
2010-06-14,2683.4599609375,Euro Stoxx 50
2010-06-15,2716.300048828125,Euro Stoxx 50
2010-06-16,2718.72998046875,Euro Stoxx 50
2010-06-17,2728.1201171875,Euro Stoxx 50
2010-06-18,2737.02001953125,Euro Stoxx 50
2010-06-21,2768.27001953125,Euro Stoxx 50
2010-06-22,2745.969970703125,Euro Stoxx 50
2010-06-23,2704.800048828125,Euro Stoxx 50
2010-06-24,2645.320068359375,Euro Stoxx 50
2010-06-25,2629.25,Euro Stoxx 50
2010-06-28,2668.669921875,Euro Stoxx 50
2010-06-29,2556.340087890625,Euro Stoxx 50
2010-06-30,2573.320068359375,Euro Stoxx 50
2010-07-01,2518.64990234375,Euro Stoxx 50
2010-07-02,2522.360107421875,Euro Stoxx 50
2010-07-05,2507.830078125,Euro Stoxx 50
2010-07-06,2578.68994140625,Euro Stoxx 50
2010-07-07,2634.389892578125,Euro Stoxx 50
2010-07-08,2666.419921875,Euro Stoxx 50
2010-07-09,2681.199951171875,Euro Stoxx 50
2010-07-12,2686.090087890625,Euro Stoxx 50
2010-07-13,2737.590087890625,Euro Stoxx 50
2010-07-14,2738.9599609375,Euro Stoxx 50
2010-07-15,2702.81005859375,Euro Stoxx 50
2010-07-16,2645.610107421875,Euro Stoxx 50
2010-07-19,2634.60009765625,Euro Stoxx 50
2010-07-20,2627.280029296875,Euro Stoxx 50
2010-07-21,2639.52001953125,Euro Stoxx 50
2010-07-22,2714.2099609375,Euro Stoxx 50
2010-07-23,2719.1298828125,Euro Stoxx 50
2010-07-26,2743.1201171875,Euro Stoxx 50
2010-07-27,2769.31005859375,Euro Stoxx 50
2010-07-28,2766.110107421875,Euro Stoxx 50
2010-07-29,2752.929931640625,Euro Stoxx 50
2010-07-30,2742.139892578125,Euro Stoxx 50
2010-08-02,2822.169921875,Euro Stoxx 50
2010-08-03,2818.969970703125,Euro Stoxx 50
2010-08-04,2825.080078125,Euro Stoxx 50
2010-08-05,2819.340087890625,Euro Stoxx 50
2010-08-06,2779.340087890625,Euro Stoxx 50
2010-08-09,2827.27001953125,Euro Stoxx 50
2010-08-10,2800.02001953125,Euro Stoxx 50
2010-08-11,2724.159912109375,Euro Stoxx 50
2010-08-12,2720.85009765625,Euro Stoxx 50
2010-08-13,2708.72998046875,Euro Stoxx 50
2010-08-16,2698.2900390625,Euro Stoxx 50
2010-08-17,2737.68994140625,Euro Stoxx 50
2010-08-18,2728.659912109375,Euro Stoxx 50
2010-08-19,2675.02001953125,Euro Stoxx 50
2010-08-20,2643.97998046875,Euro Stoxx 50
2010-08-23,2660.840087890625,Euro Stoxx 50
2010-08-24,2614.5400390625,Euro Stoxx 50
2010-08-25,2587.39990234375,Euro Stoxx 50
2010-08-26,2606.889892578125,Euro Stoxx 50
2010-08-27,2630.35009765625,Euro Stoxx 50
2010-08-30,2616.570068359375,Euro Stoxx 50
2010-08-31,2622.949951171875,Euro Stoxx 50
2010-09-01,2715.27001953125,Euro Stoxx 50
2010-09-02,2715.18994140625,Euro Stoxx 50
2010-09-03,2746.22998046875,Euro Stoxx 50
2010-09-06,2753.60009765625,Euro Stoxx 50
2010-09-07,2727.159912109375,Euro Stoxx 50
2010-09-08,2752.889892578125,Euro Stoxx 50
2010-09-09,2782.429931640625,Euro Stoxx 50
2010-09-10,2780.39990234375,Euro Stoxx 50
2010-09-13,2805.06005859375,Euro Stoxx 50
2010-09-14,2806.469970703125,Euro Stoxx 50
2010-09-15,2794.360107421875,Euro Stoxx 50
2010-09-16,2784.610107421875,Euro Stoxx 50
2010-09-17,2757.3701171875,Euro Stoxx 50
2010-09-20,2802.669921875,Euro Stoxx 50
2010-09-21,2794.550048828125,Euro Stoxx 50
2010-09-22,2752.77001953125,Euro Stoxx 50
2010-09-23,2738.610107421875,Euro Stoxx 50
2010-09-24,2792.75,Euro Stoxx 50
2010-09-27,2776.330078125,Euro Stoxx 50
2010-09-28,2774.6201171875,Euro Stoxx 50
2010-09-29,2752.7099609375,Euro Stoxx 50
2010-09-30,2747.89990234375,Euro Stoxx 50
2010-10-01,2732.909912109375,Euro Stoxx 50
2010-10-04,2701.02001953125,Euro Stoxx 50
2010-10-05,2758.56005859375,Euro Stoxx 50
2010-10-06,2780.0,Euro Stoxx 50
2010-10-07,2786.8798828125,Euro Stoxx 50
2010-10-08,2785.429931640625,Euro Stoxx 50
2010-10-11,2789.719970703125,Euro Stoxx 50
2010-10-12,2775.75,Euro Stoxx 50
2010-10-13,2840.550048828125,Euro Stoxx 50
2010-10-14,2836.110107421875,Euro Stoxx 50
2010-10-15,2841.64990234375,Euro Stoxx 50
2010-10-18,2850.719970703125,Euro Stoxx 50
2010-10-19,2837.330078125,Euro Stoxx 50
2010-10-20,2851.52001953125,Euro Stoxx 50
2010-10-21,2882.2900390625,Euro Stoxx 50
2010-10-22,2873.739990234375,Euro Stoxx 50
2010-10-25,2871.47998046875,Euro Stoxx 50
2010-10-26,2856.31005859375,Euro Stoxx 50
2010-10-27,2829.419921875,Euro Stoxx 50
2010-10-28,2845.530029296875,Euro Stoxx 50
2010-10-29,2844.989990234375,Euro Stoxx 50
2010-11-01,2836.72998046875,Euro Stoxx 50
2010-11-02,2861.010009765625,Euro Stoxx 50
2010-11-03,2830.429931640625,Euro Stoxx 50
2010-11-04,2884.2099609375,Euro Stoxx 50
2010-11-05,2875.93994140625,Euro Stoxx 50
2010-11-08,2867.9599609375,Euro Stoxx 50
2010-11-09,2890.639892578125,Euro Stoxx 50
2010-11-10,2845.929931640625,Euro Stoxx 50
2010-11-11,2831.219970703125,Euro Stoxx 50
2010-11-12,2822.429931640625,Euro Stoxx 50
2010-11-15,2848.449951171875,Euro Stoxx 50
2010-11-16,2781.77001953125,Euro Stoxx 50
2010-11-17,2802.699951171875,Euro Stoxx 50
2010-11-18,2855.22998046875,Euro Stoxx 50
2010-11-19,2845.75,Euro Stoxx 50
2010-11-22,2811.429931640625,Euro Stoxx 50
2010-11-23,2739.3701171875,Euro Stoxx 50
2010-11-24,2758.02001953125,Euro Stoxx 50
2010-11-25,2765.050048828125,Euro Stoxx 50
2010-11-26,2736.9599609375,Euro Stoxx 50
2010-11-29,2669.9599609375,Euro Stoxx 50
2010-11-30,2650.989990234375,Euro Stoxx 50
2010-12-01,2721.8701171875,Euro Stoxx 50
2010-12-02,2781.389892578125,Euro Stoxx 50
2010-12-03,2782.389892578125,Euro Stoxx 50
2010-12-06,2769.9599609375,Euro Stoxx 50
2010-12-07,2802.739990234375,Euro Stoxx 50
2010-12-08,2818.949951171875,Euro Stoxx 50
2010-12-09,2840.7099609375,Euro Stoxx 50
2010-12-10,2839.530029296875,Euro Stoxx 50
2010-12-13,2855.3701171875,Euro Stoxx 50
2010-12-14,2861.669921875,Euro Stoxx 50
2010-12-15,2841.989990234375,Euro Stoxx 50
2010-12-16,2845.780029296875,Euro Stoxx 50
2010-12-17,2821.77001953125,Euro Stoxx 50
2010-12-20,2839.219970703125,Euro Stoxx 50
2010-12-21,2876.989990234375,Euro Stoxx 50
2010-12-22,2869.6298828125,Euro Stoxx 50
2010-12-23,2864.52001953125,Euro Stoxx 50
2010-12-27,2826.510009765625,Euro Stoxx 50
2010-12-28,2824.300048828125,Euro Stoxx 50
2010-12-29,2841.22998046875,Euro Stoxx 50
2010-12-30,2807.0400390625,Euro Stoxx 50
2011-01-03,2839.429931640625,Euro Stoxx 50
2011-01-04,2844.169921875,Euro Stoxx 50
2011-01-05,2833.739990234375,Euro Stoxx 50
2011-01-06,2836.22998046875,Euro Stoxx 50
2011-01-07,2808.25,Euro Stoxx 50
2011-01-10,2760.8798828125,Euro Stoxx 50
2011-01-11,2796.60009765625,Euro Stoxx 50
2011-01-12,2879.110107421875,Euro Stoxx 50
2011-01-13,2915.6201171875,Euro Stoxx 50
2011-01-14,2920.39990234375,Euro Stoxx 50
2011-01-17,2910.6298828125,Euro Stoxx 50
2011-01-18,2945.6201171875,Euro Stoxx 50
2011-01-19,2923.760009765625,Euro Stoxx 50
2011-01-20,2927.419921875,Euro Stoxx 50
2011-01-21,2970.56005859375,Euro Stoxx 50
2011-01-24,2979.06005859375,Euro Stoxx 50
2011-01-25,2957.780029296875,Euro Stoxx 50
2011-01-26,2967.780029296875,Euro Stoxx 50
2011-01-27,2989.75,Euro Stoxx 50
2011-01-28,2954.1298828125,Euro Stoxx 50
2011-01-31,2953.6298828125,Euro Stoxx 50
2011-02-01,3006.81005859375,Euro Stoxx 50
2011-02-02,3012.699951171875,Euro Stoxx 50
2011-02-03,2995.489990234375,Euro Stoxx 50
2011-02-04,3003.18994140625,Euro Stoxx 50
2011-02-07,3031.179931640625,Euro Stoxx 50
2011-02-08,3042.5,Euro Stoxx 50
2011-02-09,3031.6201171875,Euro Stoxx 50
2011-02-10,3025.679931640625,Euro Stoxx 50
